,Data,Tipo,Valore
1229,2020/09/21,residential,4.0
1230,2020/09/22,retail_and_recreation,-17.0
1231,2020/09/22,grocery_and_pharmacy,-10.0
1232,2020/09/22,parks,10.0
1233,2020/09/22,transit_stations,-28.0
1234,2020/09/22,workplaces,-29.0
1235,2020/09/22,residential,6.0
1236,2020/09/23,retail_and_recreation,-13.0
1237,2020/09/23,grocery_and_pharmacy,-3.0
1238,2020/09/23,parks,38.0
1239,2020/09/23,transit_stations,-23.0
1240,2020/09/23,workplaces,-26.0
1241,2020/09/23,residential,5.0
1242,2020/09/24,retail_and_recreation,-17.0
1243,2020/09/24,grocery_and_pharmacy,-9.0
1244,2020/09/24,parks,0.0
1245,2020/09/24,transit_stations,-26.0
1246,2020/09/24,workplaces,-27.0
1247,2020/09/24,residential,6.0
1248,2020/09/25,retail_and_recreation,-19.0
1249,2020/09/25,grocery_and_pharmacy,-9.0
1250,2020/09/25,parks,-11.0
1251,2020/09/25,transit_stations,-28.0
1252,2020/09/25,workplaces,-28.0
1253,2020/09/25,residential,6.0
1254,2020/09/26,retail_and_recreation,-14.0
1255,2020/09/26,grocery_and_pharmacy,-8.0
1256,2020/09/26,parks,37.0
1257,2020/09/26,transit_stations,-15.0
1258,2020/09/26,workplaces,-18.0
1259,2020/09/26,residential,1.0
1260,2020/09/27,retail_and_recreation,-17.0
1261,2020/09/27,grocery_and_pharmacy,-13.0
1262,2020/09/27,parks,21.0
1263,2020/09/27,transit_stations,-18.0
1264,2020/09/27,workplaces,-5.0
1265,2020/09/27,residential,1.0
1266,2020/09/28,retail_and_recreation,-15.0
1267,2020/09/28,grocery_and_pharmacy,-6.0
1268,2020/09/28,parks,30.0
1269,2020/09/28,transit_stations,-27.0
1270,2020/09/28,workplaces,-25.0
1271,2020/09/28,residential,5.0
1272,2020/09/29,retail_and_recreation,-12.0
1273,2020/09/29,grocery_and_pharmacy,-3.0
1274,2020/09/29,parks,48.0
1275,2020/09/29,transit_stations,-23.0
1276,2020/09/29,workplaces,-24.0
1277,2020/09/29,residential,5.0
1278,2020/09/30,retail_and_recreation,-12.0
1279,2020/09/30,grocery_and_pharmacy,-3.0
1280,2020/09/30,parks,41.0
1281,2020/09/30,transit_stations,-21.0
1282,2020/09/30,workplaces,-24.0
1283,2020/09/30,residential,4.0
1284,2020/10/01,retail_and_recreation,-13.0
1285,2020/10/01,grocery_and_pharmacy,0.0
1286,2020/10/01,parks,17.0
1287,2020/10/01,transit_stations,-23.0
1288,2020/10/01,workplaces,-22.0
1289,2020/10/01,residential,4.0
1290,2020/10/02,retail_and_recreation,-23.0
1291,2020/10/02,grocery_and_pharmacy,-12.0
1292,2020/10/02,parks,-34.0
1293,2020/10/02,transit_stations,-29.0
1294,2020/10/02,workplaces,-25.0
1295,2020/10/02,residential,7.0
1296,2020/10/03,retail_and_recreation,-15.0
1297,2020/10/03,grocery_and_pharmacy,-6.0
1298,2020/10/03,parks,16.0
1299,2020/10/03,transit_stations,-15.0
1300,2020/10/03,workplaces,-18.0
1301,2020/10/03,residential,3.0
1302,2020/10/04,retail_and_recreation,-20.0
1303,2020/10/04,grocery_and_pharmacy,-14.0
1304,2020/10/04,parks,-9.0
1305,2020/10/04,transit_stations,-23.0
1306,2020/10/04,workplaces,-8.0
1307,2020/10/04,residential,3.0
1308,2020/10/05,retail_and_recreation,-16.0
1309,2020/10/05,grocery_and_pharmacy,-5.0
1310,2020/10/05,parks,10.0
1311,2020/10/05,transit_stations,-23.0
1312,2020/10/05,workplaces,-24.0
1313,2020/10/05,residential,5.0
1314,2020/10/06,retail_and_recreation,-13.0
1315,2020/10/06,grocery_and_pharmacy,-3.0
1316,2020/10/06,parks,27.0
1317,2020/10/06,transit_stations,-21.0
1318,2020/10/06,workplaces,-23.0
1319,2020/10/06,residential,5.0
1320,2020/10/07,retail_and_recreation,-13.0
1321,2020/10/07,grocery_and_pharmacy,-3.0
1322,2020/10/07,parks,37.0
1323,2020/10/07,transit_stations,-21.0
1324,2020/10/07,workplaces,-21.0
1325,2020/10/07,residential,4.0
1326,2020/10/08,retail_and_recreation,-13.0
1327,2020/10/08,grocery_and_pharmacy,-4.0
1328,2020/10/08,parks,32.0
1329,2020/10/08,transit_stations,-22.0
1330,2020/10/08,workplaces,-21.0
1331,2020/10/08,residential,4.0
1332,2020/10/09,retail_and_recreation,-14.0
1333,2020/10/09,grocery_and_pharmacy,-4.0
1334,2020/10/09,parks,23.0
1335,2020/10/09,transit_stations,-22.0
1336,2020/10/09,workplaces,-22.0
1337,2020/10/09,residential,5.0
1338,2020/10/10,retail_and_recreation,-15.0
1339,2020/10/10,grocery_and_pharmacy,-9.0
1340,2020/10/10,parks,47.0
1341,2020/10/10,transit_stations,-12.0
1342,2020/10/10,workplaces,-14.0
1343,2020/10/10,residential,1.0
1344,2020/10/11,retail_and_recreation,-23.0
1345,2020/10/11,grocery_and_pharmacy,-13.0
1346,2020/10/11,parks,-22.0
1347,2020/10/11,transit_stations,-30.0
1348,2020/10/11,workplaces,-8.0
1349,2020/10/11,residential,4.0
1350,2020/10/12,retail_and_recreation,-17.0
1351,2020/10/12,grocery_and_pharmacy,-7.0
1352,2020/10/12,parks,24.0
1353,2020/10/12,transit_stations,-25.0
1354,2020/10/12,workplaces,-22.0
1355,2020/10/12,residential,5.0
1356,2020/10/13,retail_and_recreation,-14.0
1357,2020/10/13,grocery_and_pharmacy,-4.0
1358,2020/10/13,parks,39.0
1359,2020/10/13,transit_stations,-23.0
1360,2020/10/13,workplaces,-21.0
1361,2020/10/13,residential,6.0
1362,2020/10/14,retail_and_recreation,-17.0
1363,2020/10/14,grocery_and_pharmacy,-4.0
1364,2020/10/14,parks,13.0
1365,2020/10/14,transit_stations,-25.0
1366,2020/10/14,workplaces,-20.0
1367,2020/10/14,residential,6.0
1368,2020/10/15,retail_and_recreation,-24.0
1369,2020/10/15,grocery_and_pharmacy,-11.0
1370,2020/10/15,parks,-34.0
1371,2020/10/15,transit_stations,-31.0
1372,2020/10/15,workplaces,-22.0
1373,2020/10/15,residential,9.0
1374,2020/10/16,retail_and_recreation,-17.0
1375,2020/10/16,grocery_and_pharmacy,-1.0
1376,2020/10/16,parks,5.0
1377,2020/10/16,transit_stations,-26.0
1378,2020/10/16,workplaces,-22.0
1379,2020/10/16,residential,7.0
1380,2020/10/17,retail_and_recreation,-19.0
1381,2020/10/17,grocery_and_pharmacy,-8.0
1382,2020/10/17,parks,33.0
1383,2020/10/17,transit_stations,-18.0
1384,2020/10/17,workplaces,-15.0
1385,2020/10/17,residential,4.0
1386,2020/10/18,retail_and_recreation,-23.0
1387,2020/10/18,grocery_and_pharmacy,-14.0
1388,2020/10/18,parks,15.0
1389,2020/10/18,transit_stations,-26.0
1390,2020/10/18,workplaces,-10.0
1391,2020/10/18,residential,4.0
1392,2020/10/19,retail_and_recreation,-21.0
1393,2020/10/19,grocery_and_pharmacy,-8.0
1394,2020/10/19,parks,6.0
1395,2020/10/19,transit_stations,-31.0
1396,2020/10/19,workplaces,-23.0
1397,2020/10/19,residential,8.0
1398,2020/10/20,retail_and_recreation,-19.0
1399,2020/10/20,grocery_and_pharmacy,-5.0
1400,2020/10/20,parks,14.0
1401,2020/10/20,transit_stations,-30.0
1402,2020/10/20,workplaces,-22.0
1403,2020/10/20,residential,8.0
1404,2020/10/21,retail_and_recreation,-21.0
1405,2020/10/21,grocery_and_pharmacy,-4.0
1406,2020/10/21,parks,6.0
1407,2020/10/21,transit_stations,-31.0
1408,2020/10/21,workplaces,-21.0
1409,2020/10/21,residential,8.0
1410,2020/10/22,retail_and_recreation,-22.0
1411,2020/10/22,grocery_and_pharmacy,-4.0
1412,2020/10/22,parks,-11.0
1413,2020/10/22,transit_stations,-33.0
1414,2020/10/22,workplaces,-23.0
1415,2020/10/22,residential,10.0
1416,2020/10/23,retail_and_recreation,-28.0
1417,2020/10/23,grocery_and_pharmacy,-8.0
1418,2020/10/23,parks,-39.0
1419,2020/10/23,transit_stations,-42.0
1420,2020/10/23,workplaces,-25.0
1421,2020/10/23,residential,12.0
1422,2020/10/24,retail_and_recreation,-31.0
1423,2020/10/24,grocery_and_pharmacy,-10.0
1424,2020/10/24,parks,-2.0
1425,2020/10/24,transit_stations,-32.0
1426,2020/10/24,workplaces,-18.0
1427,2020/10/24,residential,8.0
1428,2020/10/25,retail_and_recreation,-38.0
1429,2020/10/25,grocery_and_pharmacy,-25.0
1430,2020/10/25,parks,4.0
1431,2020/10/25,transit_stations,-36.0
1432,2020/10/25,workplaces,-14.0
1433,2020/10/25,residential,7.0
1434,2020/10/26,retail_and_recreation,-36.0
1435,2020/10/26,grocery_and_pharmacy,-20.0
1436,2020/10/26,parks,-48.0
1437,2020/10/26,transit_stations,-48.0
1438,2020/10/26,workplaces,-30.0
1439,2020/10/26,residential,13.0
1440,2020/10/27,retail_and_recreation,-24.0
1441,2020/10/27,grocery_and_pharmacy,-2.0
1442,2020/10/27,parks,12.0
1443,2020/10/27,transit_stations,-40.0
1444,2020/10/27,workplaces,-29.0
1445,2020/10/27,residential,12.0
1446,2020/10/28,retail_and_recreation,-26.0
1447,2020/10/28,grocery_and_pharmacy,-4.0
1448,2020/10/28,parks,16.0
1449,2020/10/28,transit_stations,-40.0
1450,2020/10/28,workplaces,-28.0
1451,2020/10/28,residential,12.0
1452,2020/10/29,retail_and_recreation,-27.0
1453,2020/10/29,grocery_and_pharmacy,-6.0
1454,2020/10/29,parks,3.0
1455,2020/10/29,transit_stations,-42.0
1456,2020/10/29,workplaces,-29.0
1457,2020/10/29,residential,12.0
1458,2020/10/30,retail_and_recreation,-29.0
1459,2020/10/30,grocery_and_pharmacy,-3.0
1460,2020/10/30,parks,5.0
1461,2020/10/30,transit_stations,-41.0
1462,2020/10/30,workplaces,-30.0
1463,2020/10/30,residential,13.0
1464,2020/10/31,retail_and_recreation,-36.0
1465,2020/10/31,grocery_and_pharmacy,-10.0
1466,2020/10/31,parks,17.0
1467,2020/10/31,transit_stations,-35.0
1468,2020/10/31,workplaces,-25.0
1469,2020/10/31,residential,9.0
1470,2020/11/01,retail_and_recreation,-45.0
1471,2020/11/01,grocery_and_pharmacy,-26.0
1472,2020/11/01,parks,-4.0
1473,2020/11/01,transit_stations,-42.0
1474,2020/11/01,workplaces,-20.0
1475,2020/11/01,residential,8.0
1476,2020/11/02,retail_and_recreation,-27.0
1477,2020/11/02,grocery_and_pharmacy,-8.0
1478,2020/11/02,parks,-1.0
1479,2020/11/02,transit_stations,-45.0
1480,2020/11/02,workplaces,-32.0
1481,2020/11/02,residential,12.0
1482,2020/11/03,retail_and_recreation,-28.0
1483,2020/11/03,grocery_and_pharmacy,-7.0
1484,2020/11/03,parks,1.0
1485,2020/11/03,transit_stations,-44.0
1486,2020/11/03,workplaces,-31.0
1487,2020/11/03,residential,13.0
1488,2020/11/04,retail_and_recreation,-22.0
1489,2020/11/04,grocery_and_pharmacy,4.0
1490,2020/11/04,parks,-5.0
1491,2020/11/04,transit_stations,-43.0
1492,2020/11/04,workplaces,-29.0
1493,2020/11/04,residential,12.0
1494,2020/11/05,retail_and_recreation,-19.0
1495,2020/11/05,grocery_and_pharmacy,11.0
1496,2020/11/05,parks,5.0
1497,2020/11/05,transit_stations,-43.0
1498,2020/11/05,workplaces,-31.0
1499,2020/11/05,residential,12.0
1500,2020/11/06,retail_and_recreation,-64.0
1501,2020/11/06,grocery_and_pharmacy,-26.0
1502,2020/11/06,parks,-41.0
1503,2020/11/06,transit_stations,-61.0
1504,2020/11/06,workplaces,-38.0
1505,2020/11/06,residential,22.0
1506,2020/11/07,retail_and_recreation,-70.0
1507,2020/11/07,grocery_and_pharmacy,-32.0
1508,2020/11/07,parks,-42.0
1509,2020/11/07,transit_stations,-65.0
1510,2020/11/07,workplaces,-39.0
1511,2020/11/07,residential,21.0
1512,2020/11/08,retail_and_recreation,-79.0
1513,2020/11/08,grocery_and_pharmacy,-50.0
1514,2020/11/08,parks,-46.0
1515,2020/11/08,transit_stations,-70.0
1516,2020/11/08,workplaces,-41.0
1517,2020/11/08,residential,19.0
1518,2020/11/09,retail_and_recreation,-58.0
1519,2020/11/09,grocery_and_pharmacy,-24.0
1520,2020/11/09,parks,-24.0
1521,2020/11/09,transit_stations,-60.0
1522,2020/11/09,workplaces,-37.0
1523,2020/11/09,residential,19.0
1524,2020/11/10,retail_and_recreation,-55.0
1525,2020/11/10,grocery_and_pharmacy,-19.0
1526,2020/11/10,parks,-16.0
1527,2020/11/10,transit_stations,-58.0
1528,2020/11/10,workplaces,-38.0
1529,2020/11/10,residential,19.0
1530,2020/11/11,retail_and_recreation,-56.0
1531,2020/11/11,grocery_and_pharmacy,-18.0
1532,2020/11/11,parks,-31.0
1533,2020/11/11,transit_stations,-59.0
1534,2020/11/11,workplaces,-37.0
1535,2020/11/11,residential,20.0
1536,2020/11/12,retail_and_recreation,-55.0
1537,2020/11/12,grocery_and_pharmacy,-17.0
1538,2020/11/12,parks,-31.0
1539,2020/11/12,transit_stations,-58.0
1540,2020/11/12,workplaces,-37.0
1541,2020/11/12,residential,20.0
1542,2020/11/13,retail_and_recreation,-56.0
1543,2020/11/13,grocery_and_pharmacy,-15.0
1544,2020/11/13,parks,-35.0
1545,2020/11/13,transit_stations,-59.0
1546,2020/11/13,workplaces,-38.0
1547,2020/11/13,residential,21.0
1548,2020/11/14,retail_and_recreation,-63.0
1549,2020/11/14,grocery_and_pharmacy,-25.0
1550,2020/11/14,parks,-40.0
1551,2020/11/14,transit_stations,-62.0
1552,2020/11/14,workplaces,-37.0
1553,2020/11/14,residential,19.0
1554,2020/11/15,retail_and_recreation,-76.0
1555,2020/11/15,grocery_and_pharmacy,-46.0
1556,2020/11/15,parks,-50.0
1557,2020/11/15,transit_stations,-69.0
1558,2020/11/15,workplaces,-40.0
1559,2020/11/15,residential,18.0
1560,2020/11/16,retail_and_recreation,-54.0
1561,2020/11/16,grocery_and_pharmacy,-21.0
1562,2020/11/16,parks,-31.0
1563,2020/11/16,transit_stations,-59.0
1564,2020/11/16,workplaces,-37.0
1565,2020/11/16,residential,18.0
1566,2020/11/17,retail_and_recreation,-52.0
1567,2020/11/17,grocery_and_pharmacy,-17.0
1568,2020/11/17,parks,-10.0
1569,2020/11/17,transit_stations,-57.0
1570,2020/11/17,workplaces,-37.0
1571,2020/11/17,residential,19.0
1572,2020/11/18,retail_and_recreation,-53.0
1573,2020/11/18,grocery_and_pharmacy,-17.0
1574,2020/11/18,parks,-25.0
1575,2020/11/18,transit_stations,-58.0
1576,2020/11/18,workplaces,-36.0
1577,2020/11/18,residential,19.0
1578,2020/11/19,retail_and_recreation,-53.0
1579,2020/11/19,grocery_and_pharmacy,-17.0
1580,2020/11/19,parks,-28.0
1581,2020/11/19,transit_stations,-58.0
1582,2020/11/19,workplaces,-36.0
1583,2020/11/19,residential,19.0
1584,2020/11/20,retail_and_recreation,-53.0
1585,2020/11/20,grocery_and_pharmacy,-13.0
1586,2020/11/20,parks,-25.0
1587,2020/11/20,transit_stations,-57.0
1588,2020/11/20,workplaces,-36.0
1589,2020/11/20,residential,20.0
1590,2020/11/21,retail_and_recreation,-59.0
1591,2020/11/21,grocery_and_pharmacy,-21.0
1592,2020/11/21,parks,-27.0
1593,2020/11/21,transit_stations,-59.0
1594,2020/11/21,workplaces,-35.0
1595,2020/11/21,residential,18.0
1596,2020/11/22,retail_and_recreation,-71.0
1597,2020/11/22,grocery_and_pharmacy,-41.0
1598,2020/11/22,parks,-39.0
1599,2020/11/22,transit_stations,-66.0
1600,2020/11/22,workplaces,-36.0
1601,2020/11/22,residential,17.0
1602,2020/11/23,retail_and_recreation,-50.0
1603,2020/11/23,grocery_and_pharmacy,-20.0
1604,2020/11/23,parks,-24.0
1605,2020/11/23,transit_stations,-58.0
1606,2020/11/23,workplaces,-35.0
1607,2020/11/23,residential,17.0
1608,2020/11/24,retail_and_recreation,-49.0
1609,2020/11/24,grocery_and_pharmacy,-16.0
1610,2020/11/24,parks,-12.0
1611,2020/11/24,transit_stations,-56.0
1612,2020/11/24,workplaces,-35.0
1613,2020/11/24,residential,18.0
1614,2020/11/25,retail_and_recreation,-50.0
1615,2020/11/25,grocery_and_pharmacy,-14.0
1616,2020/11/25,parks,-21.0
1617,2020/11/25,transit_stations,-56.0
1618,2020/11/25,workplaces,-34.0
1619,2020/11/25,residential,18.0
1620,2020/11/26,retail_and_recreation,-50.0
1621,2020/11/26,grocery_and_pharmacy,-16.0
1622,2020/11/26,parks,-27.0
1623,2020/11/26,transit_stations,-56.0
1624,2020/11/26,workplaces,-34.0
1625,2020/11/26,residential,18.0
1626,2020/11/27,retail_and_recreation,-51.0
1627,2020/11/27,grocery_and_pharmacy,-13.0
1628,2020/11/27,parks,-37.0
1629,2020/11/27,transit_stations,-57.0
1630,2020/11/27,workplaces,-34.0
1631,2020/11/27,residential,19.0
1632,2020/11/28,retail_and_recreation,-57.0
1633,2020/11/28,grocery_and_pharmacy,-19.0
1634,2020/11/28,parks,-37.0
1635,2020/11/28,transit_stations,-58.0
1636,2020/11/28,workplaces,-32.0
1637,2020/11/28,residential,17.0
1638,2020/11/29,retail_and_recreation,-62.0
1639,2020/11/29,grocery_and_pharmacy,-33.0
1640,2020/11/29,parks,-42.0
1641,2020/11/29,transit_stations,-60.0
1642,2020/11/29,workplaces,-30.0
1643,2020/11/29,residential,16.0
1644,2020/11/30,retail_and_recreation,-41.0
1645,2020/11/30,grocery_and_pharmacy,-14.0
1646,2020/11/30,parks,-26.0
1647,2020/11/30,transit_stations,-53.0
1648,2020/11/30,workplaces,-31.0
1649,2020/11/30,residential,15.0
1650,2020/12/01,retail_and_recreation,-40.0
1651,2020/12/01,grocery_and_pharmacy,-8.0
1652,2020/12/01,parks,-27.0
1653,2020/12/01,transit_stations,-52.0
1654,2020/12/01,workplaces,-31.0
1655,2020/12/01,residential,16.0
1656,2020/12/02,retail_and_recreation,-47.0
1657,2020/12/02,grocery_and_pharmacy,-17.0
1658,2020/12/02,parks,-45.0
1659,2020/12/02,transit_stations,-55.0
1660,2020/12/02,workplaces,-31.0
1661,2020/12/02,residential,17.0
1662,2020/12/03,retail_and_recreation,-41.0
1663,2020/12/03,grocery_and_pharmacy,-6.0
1664,2020/12/03,parks,-33.0
1665,2020/12/03,transit_stations,-52.0
1666,2020/12/03,workplaces,-30.0
1667,2020/12/03,residential,16.0
1668,2020/12/04,retail_and_recreation,-50.0
1669,2020/12/04,grocery_and_pharmacy,-20.0
1670,2020/12/04,parks,-55.0
1671,2020/12/04,transit_stations,-55.0
1672,2020/12/04,workplaces,-32.0
1673,2020/12/04,residential,19.0
1674,2020/12/05,retail_and_recreation,-52.0
1675,2020/12/05,grocery_and_pharmacy,-15.0
1676,2020/12/05,parks,-58.0
1677,2020/12/05,transit_stations,-55.0
1678,2020/12/05,workplaces,-30.0
1679,2020/12/05,residential,16.0
1680,2020/12/06,retail_and_recreation,-64.0
1681,2020/12/06,grocery_and_pharmacy,-31.0
1682,2020/12/06,parks,-68.0
1683,2020/12/06,transit_stations,-63.0
1684,2020/12/06,workplaces,-29.0
1685,2020/12/06,residential,16.0
1686,2020/12/07,retail_and_recreation,-34.0
1687,2020/12/07,grocery_and_pharmacy,3.0
1688,2020/12/07,parks,-30.0
1689,2020/12/07,transit_stations,-60.0
1690,2020/12/07,workplaces,-59.0
1691,2020/12/07,residential,22.0
1692,2020/12/08,retail_and_recreation,-62.0
1693,2020/12/08,grocery_and_pharmacy,-41.0
1694,2020/12/08,parks,-52.0
1695,2020/12/08,transit_stations,-74.0
1696,2020/12/08,workplaces,-82.0
1697,2020/12/08,residential,35.0
1698,2020/12/09,retail_and_recreation,-38.0
1699,2020/12/09,grocery_and_pharmacy,-6.0
1700,2020/12/09,parks,-41.0
1701,2020/12/09,transit_stations,-50.0
1702,2020/12/09,workplaces,-28.0
1703,2020/12/09,residential,15.0
1704,2020/12/10,retail_and_recreation,-36.0
1705,2020/12/10,grocery_and_pharmacy,-2.0
1706,2020/12/10,parks,-25.0
1707,2020/12/10,transit_stations,-47.0
1708,2020/12/10,workplaces,-28.0
1709,2020/12/10,residential,14.0
1710,2020/12/11,retail_and_recreation,-39.0
1711,2020/12/11,grocery_and_pharmacy,-2.0
1712,2020/12/11,parks,-35.0
1713,2020/12/11,transit_stations,-49.0
1714,2020/12/11,workplaces,-28.0
1715,2020/12/11,residential,16.0
1716,2020/12/12,retail_and_recreation,-44.0
1717,2020/12/12,grocery_and_pharmacy,-8.0
1718,2020/12/12,parks,-29.0
1719,2020/12/12,transit_stations,-45.0
1720,2020/12/12,workplaces,-23.0
1721,2020/12/12,residential,14.0
1722,2020/12/13,retail_and_recreation,-33.0
1723,2020/12/13,grocery_and_pharmacy,-19.0
1724,2020/12/13,parks,-4.0
1725,2020/12/13,transit_stations,-34.0
1726,2020/12/13,workplaces,-14.0
1727,2020/12/13,residential,8.0
1728,2020/12/14,retail_and_recreation,-23.0
1729,2020/12/14,grocery_and_pharmacy,-7.0
1730,2020/12/14,parks,-18.0
1731,2020/12/14,transit_stations,-45.0
1732,2020/12/14,workplaces,-27.0
1733,2020/12/14,residential,11.0
1734,2020/12/15,retail_and_recreation,-21.0
1735,2020/12/15,grocery_and_pharmacy,-1.0
1736,2020/12/15,parks,-13.0
1737,2020/12/15,transit_stations,-43.0
1738,2020/12/15,workplaces,-27.0
1739,2020/12/15,residential,12.0
1740,2020/12/16,retail_and_recreation,-23.0
1741,2020/12/16,grocery_and_pharmacy,1.0
1742,2020/12/16,parks,-22.0
1743,2020/12/16,transit_stations,-43.0
1744,2020/12/16,workplaces,-26.0
1745,2020/12/16,residential,12.0
1746,2020/12/17,retail_and_recreation,-21.0
1747,2020/12/17,grocery_and_pharmacy,3.0
1748,2020/12/17,parks,-16.0
1749,2020/12/17,transit_stations,-41.0
1750,2020/12/17,workplaces,-26.0
1751,2020/12/17,residential,11.0
1752,2020/12/18,retail_and_recreation,-22.0
1753,2020/12/18,grocery_and_pharmacy,4.0
1754,2020/12/18,parks,-19.0
1755,2020/12/18,transit_stations,-40.0
1756,2020/12/18,workplaces,-26.0
1757,2020/12/18,residential,12.0
1758,2020/12/19,retail_and_recreation,-30.0
1759,2020/12/19,grocery_and_pharmacy,-5.0
1760,2020/12/19,parks,-10.0
1761,2020/12/19,transit_stations,-31.0
1762,2020/12/19,workplaces,-21.0
1763,2020/12/19,residential,8.0
1764,2020/12/20,retail_and_recreation,-40.0
1765,2020/12/20,grocery_and_pharmacy,-16.0
1766,2020/12/20,parks,-50.0
1767,2020/12/20,transit_stations,-44.0
1768,2020/12/20,workplaces,-11.0
1769,2020/12/20,residential,8.0
1770,2020/12/21,retail_and_recreation,-13.0
1771,2020/12/21,grocery_and_pharmacy,9.0
1772,2020/12/21,parks,-20.0
1773,2020/12/21,transit_stations,-45.0
1774,2020/12/21,workplaces,-28.0
1775,2020/12/21,residential,10.0
1776,2020/12/22,retail_and_recreation,-10.0
1777,2020/12/22,grocery_and_pharmacy,20.0
1778,2020/12/22,parks,6.0
1779,2020/12/22,transit_stations,-40.0
1780,2020/12/22,workplaces,-28.0
1781,2020/12/22,residential,10.0
1782,2020/12/23,retail_and_recreation,-6.0
1783,2020/12/23,grocery_and_pharmacy,40.0
1784,2020/12/23,parks,-2.0
1785,2020/12/23,transit_stations,-40.0
1786,2020/12/23,workplaces,-34.0
1787,2020/12/23,residential,10.0
1788,2020/12/24,retail_and_recreation,-53.0
1789,2020/12/24,grocery_and_pharmacy,11.0
1790,2020/12/24,parks,-50.0
1791,2020/12/24,transit_stations,-67.0
1792,2020/12/24,workplaces,-67.0
1793,2020/12/24,residential,28.0
1794,2020/12/25,retail_and_recreation,-89.0
1795,2020/12/25,grocery_and_pharmacy,-89.0
1796,2020/12/25,parks,-71.0
1797,2020/12/25,transit_stations,-86.0
1798,2020/12/25,workplaces,-87.0
1799,2020/12/25,residential,36.0
1800,2020/12/26,retail_and_recreation,-85.0
1801,2020/12/26,grocery_and_pharmacy,-79.0
1802,2020/12/26,parks,-32.0
1803,2020/12/26,transit_stations,-73.0
1804,2020/12/26,workplaces,-68.0
1805,2020/12/26,residential,22.0
1806,2020/12/27,retail_and_recreation,-71.0
1807,2020/12/27,grocery_and_pharmacy,-28.0
1808,2020/12/27,parks,-53.0
1809,2020/12/27,transit_stations,-66.0
1810,2020/12/27,workplaces,-27.0
1811,2020/12/27,residential,15.0
1812,2020/12/28,retail_and_recreation,-55.0
1813,2020/12/28,grocery_and_pharmacy,-30.0
1814,2020/12/28,parks,-21.0
1815,2020/12/28,transit_stations,-60.0
1816,2020/12/28,workplaces,-63.0
1817,2020/12/28,residential,27.0
1818,2020/12/29,retail_and_recreation,-34.0
1819,2020/12/29,grocery_and_pharmacy,10.0
1820,2020/12/29,parks,-26.0
1821,2020/12/29,transit_stations,-54.0
1822,2020/12/29,workplaces,-53.0
1823,2020/12/29,residential,21.0
1824,2020/12/30,retail_and_recreation,-26.0
1825,2020/12/30,grocery_and_pharmacy,38.0
1826,2020/12/30,parks,-16.0
1827,2020/12/30,transit_stations,-50.0
1828,2020/12/30,workplaces,-51.0
1829,2020/12/30,residential,19.0
